Dates,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5TELS Index,S5UTIL Index
2000-05-08,268.9824,181.84,223.84,316.59,371.22,273.44,778.65,137.27,281.9,165.12
2000-05-09,269.7574,184.76,223.19,314.88,366.68,271.05,763.59,137.44,279.26,163.48
2000-05-10,271.5086,188.74,225.29,308.67,361.68,266.82,719.38,136.9,277.61,165.13
2000-05-11,272.5103,191.05,230.91,316.3,358.41,269.41,746.04,138.95,278.7,169.07
2000-05-12,275.237,188.74,231.72,322.12,358.95,273.59,759.32,138.68,277.77,167.15
2000-05-15,279.5596,192.17,236.0,334.73,367.16,278.95,773.55,142.5,284.55,169.92
2000-05-16,282.4077,189.81,232.72,332.73,369.72,281.76,796.03,141.67,287.06,168.55
2000-05-17,276.8432,188.33,232.08,328.88,368.01,278.33,783.91,140.02,283.1,166.04
2000-05-18,277.8199,189.19,230.77,332.91,370.48,276.38,762.56,139.99,277.1,168.15
2000-05-19,273.1146,189.16,232.41,324.64,370.77,270.31,734.21,139.41,265.25,168.1
2000-05-22,269.3574,190.14,232.63,328.83,366.5,265.09,730.22,138.82,264.58,168.84
2000-05-23,267.2079,188.89,231.97,329.99,367.9,262.35,693.71,136.54,256.01,166.12
2000-05-24,263.6784,193.8,231.14,334.73,371.78,268.42,721.6,135.56,262.82,166.14
2000-05-25,261.6824,192.22,227.74,326.48,372.29,267.24,709.52,131.22,259.12,166.22
2000-05-26,257.2027,195.12,228.12,326.55,369.96,262.29,710.65,128.88,261.13,167.9
2000-05-29,257.2027,195.12,228.12,326.55,369.96,262.29,710.65,128.88,261.13,167.9
2000-05-30,263.0326,194.0,230.65,333.27,370.36,269.79,763.59,131.16,268.75,166.97
2000-05-31,268.9761,192.32,234.16,337.34,370.9,272.32,746.2,129.95,267.73,169.31
2000-06-01,270.0666,193.14,232.67,346.32,369.68,275.31,782.39,129.61,271.47,169.37
2000-06-02,277.587,189.73,224.55,361.46,357.06,277.62,822.22,132.28,275.84,167.01
2000-06-05,276.5616,187.61,223.35,353.18,357.22,272.92,823.3,131.89,276.66,161.63
2000-06-06,270.2982,188.74,230.97,346.51,360.43,272.23,808.48,130.81,279.82,166.23
2000-06-07,270.0463,191.7,228.77,351.97,360.59,270.52,826.05,128.46,283.78,166.17
2000-06-08,267.6354,189.66,227.89,345.67,359.98,266.67,824.6,127.81,283.0,167.3
2000-06-09,264.1497,189.02,225.97,339.37,363.7,264.15,826.06,127.7,285.03,168.58
2000-06-12,259.5639,189.49,230.99,340.84,362.75,263.94,807.21,128.2,283.66,170.3
2000-06-13,262.296,190.51,232.0,344.0,374.12,266.97,826.67,125.46,289.85,171.3
2000-06-14,265.2414,191.63,233.04,349.1,380.03,266.93,814.19,129.23,289.35,167.11
2000-06-15,268.3033,193.59,230.28,338.58,382.8,269.7,831.91,128.39,288.67,169.09
2000-06-16,263.5548,189.77,235.07,323.49,382.66,265.72,833.82,127.92,285.15,168.83
2000-06-19,263.6497,189.52,232.04,330.7,385.74,263.69,864.05,124.56,291.61,167.08
2000-06-20,261.752,185.91,230.49,328.94,380.83,258.79,864.62,122.59,289.2,167.37
2000-06-21,260.389,185.57,234.18,324.25,386.35,256.39,873.0,121.15,288.73,168.06
2000-06-22,257.6422,186.32,229.33,323.46,376.22,252.19,843.41,121.27,289.05,166.22
2000-06-23,256.0735,187.75,230.5,323.31,377.65,254.32,825.23,121.2,283.09,166.05
2000-06-26,255.5648,192.58,229.84,328.16,384.67,258.38,835.47,118.91,279.72,166.49
2000-06-27,260.8112,192.94,228.41,328.95,386.81,257.89,820.97,122.96,278.63,161.62
2000-06-28,258.9195,191.82,226.31,327.9,386.74,260.88,832.12,122.1,276.03,164.77
2000-06-29,257.1434,191.37,226.15,326.43,394.33,258.06,813.82,120.43,273.72,162.4
2000-06-30,262.2645,193.96,221.76,316.56,401.68,265.54,831.85,118.08,271.99,158.71
2000-07-03,262.5573,194.59,224.62,324.86,400.19,265.03,839.32,121.7,281.72,162.91
2000-07-04,262.5573,194.59,224.62,324.86,400.19,265.03,839.32,121.7,281.72,162.91
2000-07-05,262.5696,195.15,215.62,328.11,404.77,261.14,800.81,121.36,282.31,161.0
2000-07-06,264.735,196.16,218.24,330.91,400.29,261.81,817.57,118.59,278.67,162.03
2000-07-07,274.0138,195.06,219.47,338.12,399.65,264.42,835.35,117.29,282.47,163.96
2000-07-10,275.6223,193.18,218.71,338.63,405.8,267.06,822.42,119.95,279.23,166.93
2000-07-11,276.3324,191.88,227.4,341.4,408.75,270.66,817.73,126.55,274.93,168.89
2000-07-12,277.0494,189.89,222.52,344.05,402.63,271.94,843.46,124.87,276.55,168.81
2000-07-13,275.8507,189.93,220.67,342.1,387.52,271.59,858.96,126.48,283.57,169.83
2000-07-14,279.0732,190.87,219.38,348.56,380.81,272.76,879.08,124.51,283.63,169.01
2000-07-17,277.4197,189.85,217.23,341.84,389.85,275.08,887.77,121.8,275.89,170.18
2000-07-18,274.8803,191.41,218.08,339.5,386.42,272.87,865.46,120.55,277.37,170.14
2000-07-19,274.5906,194.91,218.86,339.17,381.0,273.43,846.86,119.78,274.77,172.0
2000-07-20,276.527,194.98,216.55,349.9,375.8,276.67,864.13,119.13,269.95,171.31
2000-07-21,272.2057,193.93,212.43,348.23,378.92,276.64,841.77,120.24,273.23,171.26
2000-07-24,266.4298,191.62,208.97,347.98,387.98,276.88,822.41,119.49,266.1,170.78
2000-07-25,268.6454,193.53,207.99,351.6,379.4,276.74,837.37,119.16,269.62,171.77
2000-07-26,266.1023,191.9,208.77,345.59,374.33,270.35,824.91,117.95,260.82,169.39
2000-07-27,268.3037,193.59,217.62,350.99,382.88,270.38,803.29,119.19,252.09,172.81
2000-07-28,262.4541,195.02,217.63,343.31,383.03,264.9,772.8,118.4,247.35,171.33
2000-07-31,259.0823,191.85,216.69,348.79,378.92,267.85,792.1,118.74,249.99,169.75
2000-08-01,262.0408,196.0,217.56,351.34,393.68,272.11,775.81,120.19,253.71,174.9
2000-08-02,262.5657,196.91,223.08,349.91,397.53,271.28,769.76,120.38,254.62,177.75
2000-08-03,262.3235,196.04,220.74,358.24,398.14,270.2,788.38,119.9,253.84,179.44
2000-08-04,264.5399,195.62,221.1,371.36,396.09,273.11,790.07,119.48,253.58,180.65
2000-08-07,268.1796,194.59,222.16,372.65,394.43,277.03,807.44,122.05,256.03,184.54
2000-08-08,273.9238,194.85,221.89,371.92,393.96,279.7,810.94,125.19,245.56,187.25
2000-08-09,268.0141,192.67,225.52,371.66,374.62,283.13,814.82,124.85,240.81,185.28
2000-08-10,262.7764,195.24,227.39,367.86,377.31,285.62,796.69,123.0,239.61,184.05
2000-08-11,266.1486,199.05,225.79,373.73,380.69,287.3,799.61,126.12,239.69,185.27
2000-08-14,269.8861,201.35,229.76,378.37,379.81,288.55,817.04,126.26,242.97,188.64
2000-08-15,264.7409,200.72,228.4,372.75,378.72,286.45,819.59,126.6,242.84,188.31
2000-08-16,259.7421,199.73,232.31,366.78,381.6,284.71,822.21,126.99,239.69,188.66
2000-08-17,261.3219,199.06,236.66,372.06,383.7,285.31,839.39,126.47,238.51,190.83
2000-08-18,262.6595,199.3,233.35,369.6,375.29,284.1,842.23,125.54,238.8,190.7
2000-08-21,260.6276,200.1,234.53,373.92,381.14,286.92,846.23,123.89,238.97,189.76
2000-08-22,261.8185,199.16,234.15,376.85,378.86,286.28,846.46,122.87,234.25,189.8
2000-08-23,261.018,198.33,239.73,373.39,381.61,288.58,857.08,121.52,234.34,192.26
2000-08-24,261.3165,197.09,234.17,370.65,382.23,292.68,864.24,121.83,235.97,188.59
2000-08-25,262.9835,194.73,234.57,367.8,385.49,294.64,857.88,121.88,239.64,187.35
2000-08-28,259.8563,195.27,235.46,373.07,382.69,295.8,866.6,121.5,242.05,190.2
2000-08-29,260.2646,193.46,235.14,370.75,378.11,294.13,869.41,119.87,240.99,189.01
2000-08-30,258.8229,190.64,232.51,373.12,378.93,287.53,864.25,119.54,241.64,190.16
2000-08-31,253.9447,189.03,232.3,381.49,380.82,291.93,880.71,120.2,244.03,192.14
2000-09-01,257.1892,189.31,234.97,377.75,381.07,291.2,882.2,120.2,247.23,194.03
2000-09-04,257.1892,189.31,234.97,377.75,381.07,291.2,882.2,120.2,247.23,194.03
2000-09-05,256.9809,191.81,235.3,379.75,371.52,293.5,860.29,122.67,243.53,195.91
2000-09-06,258.708,190.68,239.64,382.35,362.63,295.82,834.98,124.37,238.34,198.13
2000-09-07,257.8638,190.82,239.06,382.34,368.42,294.86,853.88,118.51,236.52,198.22
2000-09-08,260.7727,192.79,236.63,389.86,370.23,294.85,824.98,117.46,239.79,202.31
2000-09-11,263.5657,191.98,242.45,396.63,371.35,294.16,801.84,116.33,239.6,207.48
2000-09-12,263.941,194.26,242.66,396.71,373.95,292.85,786.37,115.27,239.5,207.84
2000-09-13,264.5051,193.35,240.05,393.69,377.12,293.14,793.54,114.86,240.06,207.5
2000-09-14,262.4172,188.81,238.29,393.14,375.72,291.12,799.78,112.99,237.65,205.72
2000-09-15,259.6645,188.0,246.33,385.19,374.28,284.94,787.8,110.49,235.11,209.16
2000-09-18,257.2572,188.37,246.0,373.17,372.99,283.97,770.24,110.26,231.2,207.7
2000-09-19,253.0353,189.07,240.54,380.27,374.03,280.74,803.01,107.03,231.25,199.56
2000-09-20,248.545,185.32,237.07,376.46,375.24,279.29,808.9,105.77,224.0,195.18
2000-09-21,253.9533,187.64,235.41,372.24,387.13,283.38,791.55,105.32,224.43,192.51
2000-09-22,253.4032,193.39,233.35,379.02,398.66,283.62,769.25,105.91,227.03,197.01
2000-09-25,251.675,192.3,231.06,384.27,396.85,286.79,749.12,104.71,228.24,198.68
2000-09-26,245.4329,193.06,233.93,381.27,393.34,288.54,737.21,103.49,225.38,203.99
2000-09-27,246.4225,194.38,239.9,381.14,393.33,291.05,728.06,103.83,224.16,206.49
2000-09-28,249.7086,198.09,238.56,391.72,397.04,292.41,752.25,106.07,237.95,208.6
2000-09-29,248.4063,197.23,239.58,390.29,399.7,288.13,715.78,108.23,241.62,209.32
2000-10-02,246.5574,199.03,244.86,396.49,394.98,288.03,712.16,106.76,237.74,211.43
2000-10-03,247.3274,198.71,244.2,395.93,396.08,291.45,691.91,112.24,236.92,207.83
2000-10-04,250.3226,199.41,238.76,389.82,389.56,292.88,711.94,114.18,243.79,201.75
2000-10-05,249.4606,204.18,238.39,393.42,399.11,293.79,702.58,112.03,245.0,198.59
2000-10-06,244.0243,204.0,237.24,377.05,396.59,291.08,685.62,111.36,239.65,199.51
2000-10-09,243.4665,203.6,241.82,372.49,392.69,288.87,681.43,112.42,236.89,201.65
2000-10-10,243.3997,204.93,247.42,361.8,400.75,288.1,658.42,111.9,233.06,203.58
2000-10-11,236.7633,205.63,249.16,359.16,402.34,283.0,637.29,109.77,224.23,203.29
2000-10-12,222.7828,204.17,253.04,341.21,402.31,275.8,620.74,107.01,217.67,199.85
2000-10-13,228.3128,202.09,243.72,358.05,397.98,282.79,675.81,104.49,224.38,200.92
2000-10-16,229.9976,204.72,239.62,360.51,404.42,285.86,665.91,105.22,221.6,203.81
2000-10-17,219.1502,205.25,240.19,350.8,409.72,277.24,648.22,103.14,221.03,202.99
2000-10-18,224.8112,207.63,236.96,350.12,406.08,274.98,634.31,105.18,222.28,198.88
2000-10-19,230.4477,206.92,237.05,363.95,399.96,277.8,693.58,104.26,229.45,198.83
2000-10-20,230.6991,203.59,242.07,363.93,402.45,273.81,707.7,103.52,231.18,198.68
2000-10-23,233.5979,203.69,239.99,359.69,411.75,270.09,699.8,103.34,237.89,199.92
2000-10-24,235.6267,208.38,235.08,369.99,407.77,282.22,681.21,108.57,239.77,197.67
2000-10-25,229.4595,211.2,231.61,368.99,416.56,280.81,632.01,107.33,233.98,192.77
2000-10-26,227.778,212.66,232.52,359.57,415.77,279.53,646.45,108.69,227.69,190.65
2000-10-27,230.8844,215.92,230.47,370.5,410.73,280.74,653.04,109.59,235.35,194.81
2000-10-30,235.1272,222.25,234.34,384.86,413.74,289.95,639.47,117.51,243.91,199.64
2000-10-31,243.6025,220.03,234.74,388.08,414.08,295.59,674.3,118.63,246.91,200.92
2000-11-01,245.4461,218.33,242.26,384.6,417.49,293.86,664.95,116.86,233.92,205.01
2000-11-02,249.5564,217.16,232.66,385.55,416.43,292.46,682.76,115.95,233.33,202.34
2000-11-03,245.9921,216.07,232.55,385.9,414.23,290.42,688.58,117.11,233.05,198.65
2000-11-06,249.0334,218.63,234.42,390.63,419.74,295.52,681.0,117.29,228.27,200.87
2000-11-07,248.9303,218.13,235.16,388.96,416.79,295.84,682.46,118.41,229.89,200.97
2000-11-08,247.9427,219.93,238.32,382.76,424.43,294.71,642.37,119.28,229.68,201.37
2000-11-09,236.507,223.01,236.67,385.4,422.65,294.78,637.72,117.66,226.8,201.83
2000-11-10,229.0845,224.88,236.09,379.67,423.96,290.37,597.28,115.66,221.97,202.9
2000-11-13,230.1817,223.2,234.68,372.42,409.54,283.58,593.45,116.38,227.57,200.54
2000-11-14,235.6053,221.8,236.77,374.57,416.79,288.65,631.51,116.96,227.72,197.17
2000-11-15,239.0513,223.73,240.18,369.87,420.5,289.71,636.61,118.34,226.17,199.81
2000-11-16,235.5187,224.5,241.17,370.64,416.97,290.46,610.85,114.49,225.74,202.61
2000-11-17,235.426,225.14,239.55,365.13,416.3,288.99,616.14,113.96,215.36,206.23
2000-11-20,230.4797,223.09,238.9,356.18,417.01,283.74,594.73,112.27,213.87,205.27
2000-11-21,227.4579,224.78,243.19,357.1,422.42,287.31,595.17,112.28,213.21,203.42
2000-11-22,223.9356,226.65,242.55,347.45,418.67,279.27,574.19,111.94,213.45,201.82
2000-11-23,223.9356,226.65,242.55,347.45,418.67,279.27,574.19,111.94,213.45,201.82
2000-11-24,225.3019,223.69,243.37,350.08,416.25,283.48,602.3,112.67,214.85,202.53
2000-11-27,232.5443,224.31,242.61,353.7,427.6,283.4,595.46,112.89,214.6,202.76
2000-11-28,229.1362,226.54,242.61,357.45,431.57,283.68,567.68,113.38,214.14,204.02
2000-11-29,232.7976,229.61,232.98,366.1,438.85,284.89,563.52,115.22,213.5,201.1
2000-11-30,229.232,229.74,227.71,364.43,431.2,282.87,535.41,114.93,211.6,197.91
2000-12-01,230.6647,226.97,231.06,363.74,422.13,285.92,539.91,118.99,208.51,197.35
2000-12-04,234.9991,228.92,234.95,360.63,427.78,289.51,540.05,125.13,210.07,199.01
2000-12-05,242.5844,224.2,230.24,378.82,427.97,300.63,597.58,125.69,214.73,198.53
2000-12-06,241.3127,221.25,226.62,374.3,418.28,297.8,572.56,123.35,219.1,198.02
2000-12-07,239.0262,226.98,228.97,375.54,420.41,295.59,557.3,119.91,216.14,198.79
2000-12-08,241.7417,223.78,229.56,385.78,422.06,301.99,586.31,122.0,213.18,199.36
2000-12-11,238.4282,217.56,227.26,391.65,422.58,301.83,606.39,121.49,214.2,201.27
2000-12-12,240.1555,220.68,229.92,387.17,422.75,295.56,590.77,121.06,220.08,202.21
2000-12-13,238.7775,223.38,231.84,384.63,429.9,293.35,564.66,121.19,225.94,203.02
2000-12-14,237.3959,224.94,224.94,376.14,426.92,286.24,555.16,120.9,224.51,200.03
2000-12-15,232.4365,220.59,224.81,372.07,422.72,279.69,531.11,118.51,218.68,200.91
2000-12-18,232.8814,224.12,232.28,384.81,427.34,284.77,519.9,121.76,216.46,204.89
2000-12-19,227.8578,226.89,235.71,380.9,431.98,281.54,502.19,125.04,201.78,205.64
2000-12-20,221.0352,227.11,229.7,375.29,432.7,271.54,463.78,121.96,189.92,208.19
2000-12-21,227.661,230.72,230.53,384.37,425.08,274.65,466.27,125.81,187.6,205.73
2000-12-22,229.9529,229.19,234.69,387.88,426.28,280.51,501.25,131.5,189.75,209.66
2000-12-25,229.9529,229.19,234.69,387.88,426.28,280.51,501.25,131.5,189.75,209.66
2000-12-26,227.8491,232.49,242.2,393.49,433.77,283.44,493.72,132.07,192.31,217.06
2000-12-27,233.5184,236.1,242.68,396.67,437.93,284.87,499.73,133.32,193.79,217.07
2000-12-28,236.6776,237.62,243.69,400.54,444.98,287.22,493.62,134.52,191.88,217.42
2000-12-29,237.2528,238.15,240.87,397.09,442.92,285.77,476.64,131.61,194.76,216.03
2001-01-01,237.2528,238.15,240.87,397.09,442.92,285.77,476.64,131.61,194.76,216.03
2001-01-02,234.4817,237.06,245.14,386.05,434.87,270.83,444.92,128.66,199.72,208.3
2001-01-03,255.1991,226.07,236.32,405.71,418.89,284.7,522.52,130.16,214.58,197.63
2001-01-04,260.4867,215.97,230.27,400.85,399.21,284.72,522.95,133.69,221.29,185.1
2001-01-05,251.899,219.4,233.17,390.24,397.8,279.87,488.23,130.63,214.33,186.16
2001-01-08,247.8704,223.86,232.75,388.45,397.48,275.98,489.74,131.17,212.64,188.94
2001-01-09,248.2717,224.81,229.42,381.29,405.82,274.05,497.75,126.68,223.3,185.99
2001-01-10,249.0073,224.13,228.73,387.29,400.99,275.33,512.68,126.78,229.01,184.33
2001-01-11,253.2564,219.15,231.62,388.78,393.09,280.65,535.53,123.7,231.87,177.25
2001-01-12,256.5269,217.12,232.48,381.46,397.2,277.95,525.18,122.14,230.55,181.54
2001-01-15,256.5269,217.12,232.48,381.46,397.2,277.95,525.18,122.14,230.55,181.54
2001-01-16,260.8195,220.92,232.55,388.07,403.0,283.47,517.66,125.5,228.13,178.8
2001-01-17,261.2457,219.63,227.29,386.66,393.79,279.71,536.81,124.19,229.65,180.86
2001-01-18,259.5206,219.89,222.99,382.03,399.09,282.45,568.58,123.92,233.65,183.43
2001-01-19,256.5361,216.7,222.9,380.15,394.5,278.92,576.22,120.59,230.33,184.66
2001-01-22,259.7573,218.11,224.7,384.12,402.01,275.97,566.5,121.57,223.4,188.48
2001-01-23,262.1943,218.55,227.18,390.54,402.9,281.15,578.91,122.48,223.95,192.11
2001-01-24,263.7886,219.48,227.73,393.73,400.68,279.74,582.65,122.15,222.62,194.43
2001-01-25,264.8536,220.98,233.17,394.32,410.24,280.76,557.16,124.13,217.75,198.02
2001-01-26,261.2187,219.65,229.61,395.97,409.98,276.4,564.95,122.0,215.08,197.54
2001-01-29,265.8205,217.96,227.25,397.65,404.27,276.19,575.98,122.28,223.55,197.97
2001-01-30,266.2689,221.75,229.54,400.18,405.0,282.44,577.56,126.59,225.22,195.75
2001-01-31,269.2784,223.12,233.57,395.38,406.43,282.81,562.02,128.19,222.66,194.83
2001-02-01,267.7142,226.1,231.68,398.02,410.82,282.8,566.74,129.43,227.72,192.94
2001-02-02,261.4348,225.68,232.74,396.7,412.16,280.94,539.37,128.24,217.13,195.23
2001-02-05,261.7259,226.87,237.16,399.83,413.04,285.86,532.66,129.06,219.62,198.13
2001-02-06,261.0828,226.83,238.46,392.14,412.43,285.13,537.7,128.26,220.31,198.08
2001-02-07,261.192,230.33,238.23,390.02,410.95,283.12,521.11,128.27,216.21,201.64
2001-02-08,257.5371,231.35,238.44,389.27,411.77,283.8,508.83,126.85,215.6,204.34
2001-02-09,252.9028,231.11,243.08,391.06,412.81,278.58,484.49,126.25,209.98,207.16
2001-02-12,258.5668,232.01,240.5,397.73,419.3,284.28,487.76,126.26,214.73,205.38
2001-02-13,260.666,231.62,237.55,393.75,410.24,285.17,477.22,126.42,214.52,206.01
2001-02-14,259.2552,227.27,236.57,389.36,406.65,281.73,493.82,125.27,206.52,205.15
2001-02-15,260.5299,226.99,232.94,388.44,403.22,288.07,511.48,129.15,205.97,202.93
2001-02-16,257.2457,230.46,235.79,389.88,400.78,283.08,473.32,126.54,203.05,204.91
2001-02-19,257.2457,230.46,235.79,389.88,400.78,283.08,473.32,126.54,203.05,204.91
2001-02-20,256.4084,232.97,235.29,377.03,400.44,284.24,446.34,125.96,201.28,205.44
2001-02-21,249.3136,229.05,232.92,365.65,402.43,280.82,434.31,124.09,195.9,205.22
2001-02-22,247.1676,227.04,232.71,367.14,398.99,279.68,433.64,125.21,199.76,204.08
2001-02-23,245.8533,224.41,230.23,365.43,396.96,275.93,434.08,123.43,201.25,200.71
2001-02-26,253.6561,223.79,232.97,373.05,404.37,283.58,435.64,128.91,207.96,202.27
2001-02-27,252.7185,225.29,231.86,376.34,404.56,283.33,415.23,129.26,208.4,202.87
2001-02-28,248.3887,225.77,228.33,368.84,406.9,278.46,404.58,129.31,202.63,201.24
2001-03-01,244.8843,224.41,230.17,368.65,403.98,275.38,419.88,129.77,195.12,202.18
2001-03-02,243.5794,225.44,235.1,368.78,404.32,273.31,403.11,132.06,197.77,203.81
2001-03-05,244.1853,224.26,237.57,368.32,404.02,276.53,412.25,134.99,196.12,204.05
2001-03-06,249.5527,221.92,238.48,369.24,397.65,278.43,430.09,134.54,198.83,203.87
2001-03-07,252.2515,223.58,242.15,377.3,388.25,281.81,432.85,138.24,196.23,206.54
2001-03-08,254.3133,228.14,245.23,378.21,391.89,283.37,422.19,139.77,198.82,208.09
2001-03-09,250.8426,227.23,244.35,368.96,393.08,275.54,391.57,137.29,195.57,205.54
2001-03-12,238.2974,223.03,238.54,351.19,380.29,259.47,367.03,132.83,191.39,199.26
2001-03-13,239.333,220.04,235.33,360.19,378.99,263.54,388.94,131.59,194.73,196.39
2001-03-14,234.4653,216.11,232.85,343.91,371.12,256.21,380.91,127.39,187.34,193.18
2001-03-15,238.2464,215.0,231.85,353.69,371.86,257.03,374.47,125.67,192.77,197.67
2001-03-16,233.5423,215.16,228.22,348.73,360.48,250.92,364.23,124.5,189.32,194.14
2001-03-19,236.686,214.62,230.3,352.85,366.26,255.25,378.95,127.44,194.23,194.21
2001-03-20,233.9147,212.11,231.66,343.46,360.46,249.59,357.78,127.45,185.61,194.36
2001-03-21,230.3393,208.17,227.79,333.31,348.86,244.88,360.2,124.27,181.07,189.93
2001-03-22,224.4469,206.22,221.55,325.7,345.75,239.43,383.52,120.42,180.8,182.41
2001-03-23,228.0966,207.22,221.32,338.23,353.33,247.18,389.02,121.03,184.95,185.01
2001-03-26,233.756,208.33,224.1,343.62,360.66,251.41,381.16,123.4,189.63,192.53
2001-03-27,239.7983,213.08,227.35,354.67,367.3,257.14,392.04,125.69,197.99,195.36
2001-03-28,235.0579,212.48,221.93,351.59,371.1,253.75,360.42,124.25,188.81,194.63
2001-03-29,236.398,211.12,219.68,349.55,373.15,252.99,351.43,123.03,191.95,195.21
2001-03-30,236.7704,213.79,224.76,357.39,376.44,255.02,353.1,123.42,192.48,199.51
2001-04-02,233.309,212.89,219.63,358.53,366.6,254.18,343.24,122.98,191.03,199.9
2001-04-03,224.7865,208.83,214.72,347.45,359.15,244.87,320.85,120.85,183.65,197.79
2001-04-04,226.9004,210.83,218.53,338.07,363.74,245.78,313.94,123.99,183.68,195.41
2001-04-05,236.5365,210.61,224.56,350.65,372.86,257.27,347.84,128.06,191.7,196.43
2001-04-06,235.2153,208.56,226.41,341.67,371.41,252.43,330.37,125.48,187.14,190.01
2001-04-09,234.949,207.29,230.41,343.41,376.81,256.86,331.39,127.82,189.27,194.55
2001-04-10,238.4693,207.0,234.39,352.28,374.53,265.6,355.75,133.23,194.95,201.55
2001-04-11,237.0245,203.93,229.26,354.6,365.86,261.7,368.36,131.5,192.86,200.87
2001-04-12,238.1633,205.81,230.68,357.96,372.72,267.81,381.21,131.94,194.1,200.27
2001-04-13,238.1633,205.81,230.68,357.96,372.72,267.81,381.21,131.94,194.1,200.27
2001-04-16,238.3408,207.32,236.68,356.01,374.54,266.94,368.51,132.61,195.0,203.59
2001-04-17,240.252,207.87,237.46,357.94,384.7,269.95,371.56,131.99,197.14,208.24
2001-04-18,257.7524,206.05,236.26,373.57,380.68,282.67,409.35,136.81,199.02,207.7
2001-04-19,258.7881,207.93,232.71,375.28,375.18,284.64,438.91,135.35,199.66,203.44
2001-04-20,256.0199,206.2,235.31,368.71,371.89,281.99,437.8,134.18,195.66,202.15
2001-04-23,253.5744,206.59,241.44,363.98,372.06,277.77,412.12,133.66,192.84,206.54
2001-04-24,248.1933,205.46,241.19,362.19,366.53,274.73,400.92,134.12,192.67,207.52
2001-04-25,252.7203,209.82,245.21,365.84,374.1,280.75,406.04,133.87,197.86,207.86
